,age,fnlwgt,education,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,Scored Labels,Scored Probabilities
14502,59,264357,10th,6,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.23284685330313662
14503,31,75755,Doctorate,16,Married-civ-spouse,Husband,White,Male,7298,0,55,>50K,>50K,0.9953200651806096
14504,29,178778,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.03889833309682116
14505,67,45814,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.06924420860652926
14506,36,186815,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,>50K,0.7531956006838137
14507,55,95149,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,99,<=50K,<=50K,0.32170164609561225
14508,48,327886,Doctorate,16,Divorced,Own-child,White,Male,0,0,50,>50K,<=50K,0.3695551036210911
14509,32,192965,HS-grad,9,Separated,Not-in-family,White,Female,0,0,45,<=50K,<=50K,0.04129055998199747
14510,43,183479,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,<=50K,0.12039747587060572
14511,26,358124,HS-grad,9,Never-married,Other-relative,Black,Female,0,0,40,<=50K,<=50K,0.006066965653836173
14512,42,195755,HS-grad,9,Separated,Unmarried,White,Male,0,0,40,<=50K,<=50K,0.044037465577139875
14513,35,206253,9th,5,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.008106368743361065
14514,18,139576,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.0006222599874661065
14515,71,45801,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,70,<=50K,<=50K,0.246649007770842
14516,47,145290,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,<=50K,0.4356020811462797
14517,18,115815,HS-grad,9,Never-married,Own-child,White,Male,0,0,20,<=50K,<=50K,0.00017585783661998203
14518,35,413648,5th-6th,3,Never-married,Unmarried,White,Male,0,0,36,<=50K,<=50K,0.0077178185403485805
14519,19,61855,HS-grad,9,Never-married,Other-relative,White,Female,0,0,30,<=50K,<=50K,0.00012205055921848594
14520,35,65706,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.009879495299320763
14521,46,29696,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.32498250216793423
14522,26,192208,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,32,<=50K,<=50K,0.0027869966757091526
14523,53,150393,HS-grad,9,Never-married,Not-in-family,White,Male,0,1504,35,<=50K,<=50K,0.05976541706613277
14524,43,347653,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,48,>50K,>50K,0.5720211899440797
14525,46,133616,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.041093768108466246
14526,29,178564,Bachelors,13,Never-married,Other-relative,White,Male,0,0,40,<=50K,<=50K,0.07230026001394133
14527,33,188661,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.31402026446858194
14528,41,70037,Some-college,10,Never-married,Unmarried,White,Male,0,3004,60,>50K,<=50K,0.36057632648207794
14529,42,204235,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3054900031860374
14530,46,177114,Assoc-acdm,12,Widowed,Unmarried,White,Female,0,0,27,<=50K,<=50K,0.023261323659165254
14531,28,132686,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.22907437072923287
14532,52,181855,Prof-school,15,Married-civ-spouse,Husband,Other,Male,99999,0,65,>50K,>50K,0.998771504034858
14533,22,199698,Some-college,10,Never-married,Own-child,White,Male,0,0,15,<=50K,<=50K,0.0007205330243506248
14534,46,251786,1st-4th,2,Separated,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.012970506512056557
14535,36,133299,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3941279697140596
14536,55,146477,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,>50K,0.5378978410172313
14537,46,220832,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,58,>50K,>50K,0.5752375859620837
14538,41,255044,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,55,<=50K,<=50K,0.2911712121386265
14539,59,420537,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,38,>50K,<=50K,0.4290385730890102
14540,21,191444,11th,7,Never-married,Unmarried,White,Male,0,0,40,<=50K,<=50K,0.004174356152118149
14541,21,275395,Some-college,10,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0026802508101311856
14542,50,116933,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,33,<=50K,<=50K,0.02181964553923477
14543,50,54261,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,84,<=50K,<=50K,0.3018542021779614
14544,19,69182,Some-college,10,Never-married,Own-child,White,Female,0,0,27,<=50K,<=50K,9.584499344335477e-05
14545,47,192984,Some-college,10,Widowed,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.06395032872376895
14546,39,178100,Masters,14,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.12805681985822887
14547,47,72880,Masters,14,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.13402304981653093
14548,46,171550,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,38,<=50K,<=50K,0.04280863501893372
14549,27,189589,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.016822706306506657
14550,34,123084,11th,7,Married-civ-spouse,Own-child,White,Female,0,0,40,<=50K,<=50K,0.027323429856895433
14551,42,217826,HS-grad,9,Never-married,Own-child,Black,Male,0,0,40,<=50K,<=50K,0.029352516136176024
14552,34,179641,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,45,<=50K,<=50K,0.19990862387173924
14553,52,245275,10th,6,Married-civ-spouse,Wife,White,Female,0,0,35,<=50K,<=50K,0.15733733164502356
14554,23,435604,Assoc-voc,11,Separated,Own-child,White,Female,0,0,40,<=50K,<=50K,0.004272162229859479
14555,31,149726,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.2914129298252307
14556,19,151506,HS-grad,9,Never-married,Own-child,White,Female,0,0,30,<=50K,<=50K,0.00013305698301885669
14557,59,283635,Masters,14,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.1478955038744915
14558,40,184018,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,38,>50K,<=50K,0.4627851559079996
14559,47,423222,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,>50K,0.9072422138120287
14560,21,72953,Some-college,10,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.002309226042200077
14561,22,81145,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,25,<=50K,<=50K,0.0005792426982878555
14562,28,60772,Bachelors,13,Never-married,Own-child,White,Female,0,0,45,<=50K,<=50K,0.031258030458250353
14563,43,350387,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,<=50K,0.43838997062277046
14564,39,102953,Bachelors,13,Married-civ-spouse,Husband,White,Male,7298,0,55,>50K,>50K,0.9931308697851176
14565,34,240283,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.014277372333051135
14566,59,261816,Some-college,10,Divorced,Not-in-family,White,Female,0,0,52,<=50K,<=50K,0.1170833111095074
14567,42,24763,Doctorate,16,Married-civ-spouse,Husband,White,Male,15024,0,40,>50K,>50K,0.998914989648055
14568,35,258037,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.19970927453028983
14569,47,30457,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.48154763622619895
14570,70,187891,11th,7,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.09410463392309061
14571,54,183248,HS-grad,9,Divorced,Not-in-family,Black,Male,0,0,40,<=50K,<=50K,0.05996727873785799
14572,34,92682,HS-grad,9,Never-married,Not-in-family,White,Female,4865,0,40,<=50K,<=50K,0.06384642606727518
14573,73,183213,Assoc-voc,11,Widowed,Not-in-family,White,Male,25124,0,60,>50K,>50K,0.9899799066659106
14574,30,211840,Some-college,10,Separated,Unmarried,Black,Female,0,0,16,<=50K,<=50K,0.007128850025034787
14575,21,181761,Some-college,10,Never-married,Own-child,White,Female,0,0,10,<=50K,<=50K,0.0004883657223533704
14576,34,173730,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,>50K,0.7052414927884971
14577,33,261511,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.19970927453028983
14578,69,88566,9th,5,Married-civ-spouse,Husband,White,Male,1424,0,35,<=50K,<=50K,0.013132869455174665
14579,19,201743,Some-college,10,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0001518291667195073
14580,53,133963,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.047407464418860824
14581,39,237532,HS-grad,9,Married-civ-spouse,Wife,Black,Female,0,0,54,>50K,<=50K,0.3826936092379594
14582,40,111067,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,80,>50K,>50K,0.6774783388791538
14583,29,53642,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.19695671451477345
14584,29,363963,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.021295500358130676
14585,47,188195,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.49761330941388954
14586,28,308709,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,48,<=50K,<=50K,0.11905361182570384
14587,30,113364,HS-grad,9,Never-married,Other-relative,White,Male,0,0,40,<=50K,<=50K,0.02109817900228621
14588,53,200190,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,>50K,<=50K,0.11698647764682171
14589,38,195744,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,48,<=50K,<=50K,0.3356911008994911
14590,55,100054,10th,6,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.04233876673937866
14591,36,273604,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.08783142255870449
14592,26,284250,HS-grad,9,Never-married,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.006388198944733383
14593,50,271160,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.06516258476860579
14594,44,100584,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,<=50K,0.26481512853286354
14595,49,98092,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.3321235856460244
14596,37,151771,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.14402367573306182
14597,29,169544,Some-college,10,Never-married,Own-child,White,Male,0,0,48,<=50K,<=50K,0.03175318551221045
14598,26,210714,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,52,>50K,<=50K,0.16568297039328778
14599,36,153976,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.322373038340877
14600,36,153066,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6468350757194299
14601,54,392502,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6045247490684823
14602,45,138962,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,72,<=50K,<=50K,0.4535012032973187
14603,23,340543,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,38,<=50K,<=50K,0.007748742636805752
14604,48,185041,HS-grad,9,Married-civ-spouse,Husband,White,Male,7298,0,50,>50K,>50K,0.9922759900705883
14605,31,331065,Bachelors,13,Never-married,Not-in-family,White,Female,0,1408,40,<=50K,<=50K,0.06869862228762846
14606,41,100451,HS-grad,9,Married-civ-spouse,Husband,White,Male,7688,0,38,>50K,>50K,0.9919890117065943
14607,39,146091,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,20,>50K,>50K,0.6482693001194065
14608,34,154227,Some-college,10,Never-married,Not-in-family,White,Male,0,0,75,<=50K,<=50K,0.10690810422023556
14609,44,192878,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.07262557898605757
14610,47,94100,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,65,<=50K,<=50K,0.3038094383082912
14611,46,164427,HS-grad,9,Divorced,Own-child,White,Female,0,0,45,<=50K,<=50K,0.05043933455013259
14612,41,134524,Assoc-voc,11,Divorced,Unmarried,White,Female,0,0,45,<=50K,<=50K,0.08790898421937596
14613,39,278187,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2759985141256331
14614,25,112847,HS-grad,9,Married-civ-spouse,Own-child,Other,Male,0,0,40,<=50K,<=50K,0.032161031479388036
14615,22,291547,5th-6th,3,Married-civ-spouse,Wife,Other,Female,0,0,40,<=50K,<=50K,0.0763310189706154
14616,21,188793,HS-grad,9,Married-civ-spouse,Husband,Other,Male,0,0,35,<=50K,<=50K,0.008991525298377866
14617,53,293941,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.7174804652223638
14618,31,240283,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,>50K,0.6749757234359242
14619,29,274010,Some-college,10,Never-married,Not-in-family,White,Male,0,0,45,<=50K,<=50K,0.06401166662684107
14620,24,111445,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,38,<=50K,<=50K,0.009571771655448116
14621,28,65389,HS-grad,9,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,<=50K,<=50K,0.0033872869989310162
14622,36,66173,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,50,<=50K,<=50K,0.1580204901522658
14623,24,191948,HS-grad,9,Divorced,Unmarried,White,Female,0,0,30,<=50K,<=50K,0.0014416106541854273
14624,64,100722,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,5,<=50K,<=50K,0.2968157207782273
14625,19,263338,HS-grad,9,Never-married,Own-child,White,Male,0,0,15,<=50K,<=50K,0.00014929757530536875
14626,28,146042,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.21266669353481388
14627,29,271466,Assoc-voc,11,Never-married,Not-in-family,White,Male,0,0,43,<=50K,<=50K,0.04965355029731225
14628,24,187115,Bachelors,13,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0026563485379858943
14629,48,149640,Masters,14,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.2531037282373546
14630,20,27049,Some-college,10,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,9.259609446291215e-05
14631,30,39054,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,65,>50K,<=50K,0.1744606646814989
14632,22,217421,Some-college,10,Never-married,Own-child,White,Female,0,0,30,<=50K,<=50K,0.0004883657223533704
14633,19,71592,Some-college,10,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.0003546257703757034
14634,29,131088,HS-grad,9,Never-married,Own-child,White,Male,0,0,25,<=50K,<=50K,0.003889526711455049
14635,33,116508,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.07955951942228877
14636,37,295127,Some-college,10,Divorced,Not-in-family,White,Male,0,0,47,<=50K,<=50K,0.1302496902696634
14637,17,153035,10th,6,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.00011446544303026628
14638,51,175339,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,47,>50K,>50K,0.7694450576416472
14639,63,294009,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,45,>50K,>50K,0.9946880262544009
14640,25,288519,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.031360386988404314
14641,20,131852,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.001070497145643377
14642,65,316093,Prof-school,15,Divorced,Not-in-family,White,Male,0,1668,40,<=50K,<=50K,0.11908702978648174
14643,23,87569,Some-college,10,Separated,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.004021913782102218
14644,20,283499,Some-college,10,Never-married,Own-child,White,Male,0,0,30,<=50K,<=50K,0.00019084674163085132
14645,44,152629,Bachelors,13,Married-civ-spouse,Husband,White,Male,3103,0,40,>50K,>50K,0.9558903953557863
14646,51,246519,10th,6,Married-civ-spouse,Husband,White,Male,2105,0,45,<=50K,<=50K,0.07568227434643367
14647,46,207677,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6990275770656297
14648,20,337639,Some-college,10,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.000852465198969963
14649,42,170230,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,55,>50K,<=50K,0.28611630371285196
14650,32,199539,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.33176711818216226
14651,35,216473,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,<=50K,0.468562066325524
14652,23,91189,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,20,<=50K,<=50K,0.018427924208093374
14653,34,258666,Assoc-voc,11,Never-married,Not-in-family,White,Female,0,1974,40,<=50K,<=50K,0.05907311091285297
14654,47,74305,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.1609352463974433
14655,46,264210,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,20,<=50K,<=50K,0.37573984053404164
14656,55,184702,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.35007191414271865
14657,50,135339,12th,8,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,<=50K,0.18330977564402706
14658,35,340110,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,<=50K,0.4694963318657429
14659,30,158200,Prof-school,15,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.0336391355952788
14660,70,77219,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,37,<=50K,<=50K,0.2277055819585767
14661,21,214635,Some-college,10,Never-married,Own-child,White,Male,0,0,24,<=50K,<=50K,0.0007205330243506248
14662,43,147328,Masters,14,Married-civ-spouse,Husband,White,Male,0,1977,60,>50K,>50K,0.9900894455587117
14663,29,147256,Assoc-acdm,12,Never-married,Not-in-family,Black,Male,0,0,40,>50K,<=50K,0.02783991632914634
14664,53,182186,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.09335058015042312
14665,26,262656,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.0053741078073954555
14666,58,201112,Some-college,10,Divorced,Not-in-family,Black,Female,0,0,55,>50K,<=50K,0.08709023556902007
14667,48,148738,Some-college,10,Divorced,Own-child,White,Male,0,0,40,<=50K,<=50K,0.055382132829281706
14668,45,77764,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.46885683936997696
14669,50,307555,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,60,>50K,<=50K,0.3863250891828947
14670,27,255582,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.01061380479189224
14671,42,97277,Masters,14,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.13045636121586102
14672,27,201872,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.22301132747005817
14673,27,113870,Masters,14,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.030750647973602305
14674,52,123011,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,>50K,0.8841193077447813
14675,55,147098,9th,5,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.20481034472084442
14676,32,177794,Masters,14,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.09434614682284548
14677,37,208358,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.24317871809888833
14678,26,154571,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,45,>50K,<=50K,0.025284204607674825
14679,18,172076,Some-college,10,Never-married,Own-child,White,Female,0,0,25,<=50K,<=50K,0.00014407706469772395
14680,23,162593,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.004945839824394662
14681,33,391122,HS-grad,9,Never-married,Own-child,White,Female,0,0,30,<=50K,<=50K,0.0042302381199288905
14682,33,112900,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.012188545038600099
14683,30,48829,HS-grad,9,Never-married,Not-in-family,White,Female,0,1602,30,<=50K,<=50K,0.002068010615028401
14684,30,54608,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,<=50K,0.2379130864761398
14685,28,227890,Bachelors,13,Never-married,Not-in-family,Black,Male,0,0,50,>50K,<=50K,0.13757319757793096
14686,33,313729,Masters,14,Never-married,Not-in-family,White,Male,0,0,60,<=50K,<=50K,0.34310990800341573
14687,32,250585,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,50,<=50K,<=50K,0.23733574055337706
14688,38,257735,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.06108943315544919
14689,46,341762,Bachelors,13,Married-civ-spouse,Husband,White,Male,7688,0,45,>50K,>50K,0.9970718898285024
14690,43,92775,Assoc-voc,11,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.08632089294011623
14691,24,196678,Preschool,1,Never-married,Own-child,White,Female,0,0,30,<=50K,<=50K,0.00027842790983239837
14692,37,236328,10th,6,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,<=50K,0.1761901655655959
14693,36,226947,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.586997900863941
14694,19,33487,Some-college,10,Never-married,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,<=50K,<=50K,0.001887696732394929
